,Weight,Feature
1895,-0.27281454281,E097.H3K27ac.gappedPeak
1896,0.0,E097.H3K27me3.gappedPeak
1897,0.0,E097.H3K36me3.gappedPeak
1898,0.272855585308,E097.H3K4me1.gappedPeak
1899,0.463805884069,E097.H3K4me3.gappedPeak
1900,0.0,E097.H3K9me3.gappedPeak
1901,0.0,E098.H3K27ac.gappedPeak
1902,-0.291491576606,E098.H3K27me3.gappedPeak
1903,0.0,E098.H3K36me3.gappedPeak
1904,0.0,E098.H3K4me1.gappedPeak
1905,0.0,E098.H3K4me3.gappedPeak
1906,0.0,E098.H3K9me3.gappedPeak
1907,0.0,E099.H3K27ac.gappedPeak
1908,-0.103201229959,E099.H3K27me3.gappedPeak
1909,0.0,E099.H3K36me3.gappedPeak
1910,0.0,E099.H3K4me1.gappedPeak
1911,0.0,E099.H3K4me3.gappedPeak
1912,0.0,E099.H3K9me3.gappedPeak
1913,0.0,E100.H3K27ac.gappedPeak
1914,0.00199432766102,E100.H3K27me3.gappedPeak
1915,0.0,E100.H3K36me3.gappedPeak
1916,0.0,E100.H3K4me1.gappedPeak
1917,0.0,E100.H3K4me3.gappedPeak
1918,-0.114752353322,E100.H3K9me3.gappedPeak
1919,0.0,E101.H3K27ac.gappedPeak
1920,0.0,E101.H3K27me3.gappedPeak
1921,0.0,E101.H3K36me3.gappedPeak
1922,0.0,E101.H3K4me1.gappedPeak
1923,0.0,E101.H3K4me3.gappedPeak
1924,0.0,E101.H3K9ac.gappedPeak
1925,0.348776939775,E101.H3K9me3.gappedPeak
1926,-0.358855627014,E102.H3K27ac.gappedPeak
1927,0.0,E102.H3K27me3.gappedPeak
1928,0.0,E102.H3K36me3.gappedPeak
1929,0.0,E102.H3K4me1.gappedPeak
1930,0.0,E102.H3K4me3.gappedPeak
1931,0.0,E102.H3K9ac.gappedPeak
1932,0.0,E102.H3K9me3.gappedPeak
1933,-0.137274111542,E103.H3K27ac.gappedPeak
1934,0.0,E103.H3K27me3.gappedPeak
1935,0.10419106904,E103.H3K36me3.gappedPeak
1936,0.0,E103.H3K4me1.gappedPeak
1937,0.0,E103.H3K4me3.gappedPeak
1938,0.0,E103.H3K9ac.gappedPeak
1939,-0.0146263539517,E103.H3K9me3.gappedPeak
1940,0.0,E104.H3K27ac.gappedPeak
1941,0.391660726007,E104.H3K27me3.gappedPeak
1942,-0.194932881117,E104.H3K36me3.gappedPeak
1943,-0.0601128654985,E104.H3K4me1.gappedPeak
1944,-0.00642741271949,E104.H3K4me3.gappedPeak
1945,0.0,E104.H3K9me3.gappedPeak
1946,0.0,E105.H3K27ac.gappedPeak
1947,0.0,E105.H3K27me3.gappedPeak
1948,0.0,E105.H3K36me3.gappedPeak
1949,-0.498155702478,E105.H3K4me1.gappedPeak
1950,0.0,E105.H3K4me3.gappedPeak
1951,0.0,E105.H3K9me3.gappedPeak
1952,0.0,E106.H3K27ac.gappedPeak
1953,0.0,E106.H3K27me3.gappedPeak
1954,0.0,E106.H3K36me3.gappedPeak
1955,0.0,E106.H3K4me1.gappedPeak
1956,-0.151993846728,E106.H3K4me3.gappedPeak
1957,0.0,E106.H3K9me3.gappedPeak
1958,0.0,E107.H3K27me3.gappedPeak
1959,0.165849339867,E107.H3K36me3.gappedPeak
1960,0.0,E107.H3K4me1.gappedPeak
1961,0.0,E107.H3K4me3.gappedPeak
1962,0.0,E107.H3K9ac.gappedPeak
1963,0.0,E107.H3K9me3.gappedPeak
1964,-0.0745800828259,E108.H3K27ac.gappedPeak
1965,0.0,E108.H3K27me3.gappedPeak
1966,0.0,E108.H3K36me3.gappedPeak
1967,-0.152127228509,E108.H3K4me1.gappedPeak
1968,0.0,E108.H3K4me3.gappedPeak
1969,0.0,E108.H3K9ac.gappedPeak
1970,-0.113577445944,E108.H3K9me3.gappedPeak
1971,0.0,E109.H3K27ac.gappedPeak
1972,0.0,E109.H3K27me3.gappedPeak
1973,0.0,E109.H3K36me3.gappedPeak
1974,0.0141348804146,E109.H3K4me1.gappedPeak
1975,-0.153931259231,E109.H3K4me3.gappedPeak
1976,0.0,E109.H3K9me3.gappedPeak
1977,0.0,E110.H3K27me3.gappedPeak
1978,0.0,E110.H3K36me3.gappedPeak
1979,0.0,E110.H3K4me1.gappedPeak
1980,0.0,E110.H3K4me3.gappedPeak
1981,0.0,E110.H3K9ac.gappedPeak
1982,0.0,E110.H3K9me3.gappedPeak
1983,-0.0670613001147,E111.H3K27ac.gappedPeak
1984,-0.057709631033,E111.H3K27me3.gappedPeak
1985,0.0,E111.H3K36me3.gappedPeak
1986,-0.00301043497053,E111.H3K4me1.gappedPeak
1987,0.0,E111.H3K4me3.gappedPeak
1988,0.0,E111.H3K9ac.gappedPeak
1989,0.0,E111.H3K9me3.gappedPeak
1990,0.0,E112.H3K27ac.gappedPeak
1991,0.0,E112.H3K27me3.gappedPeak
1992,0.0,E112.H3K36me3.gappedPeak
1993,0.0,E112.H3K4me1.gappedPeak
1994,0.0,E112.H3K4me3.gappedPeak
1995,0.0,E112.H3K9me3.gappedPeak
1996,0.416784997275,E113.H3K27ac.gappedPeak
1997,0.0,E113.H3K27me3.gappedPeak
1998,0.141385607212,E113.H3K36me3.gappedPeak
1999,0.133446474289,E113.H3K4me1.gappedPeak
2000,0.0,E113.H3K4me3.gappedPeak
2001,0.0,E113.H3K9me3.gappedPeak
2002,0.0,E114.H2A.Z.gappedPeak
2003,0.0,E114.H3K27ac.gappedPeak
2004,0.0,E114.H3K27me3.gappedPeak
2005,0.0,E114.H3K36me3.gappedPeak
2006,-0.0431797183193,E114.H3K4me1.gappedPeak
2007,0.0,E114.H3K4me2.gappedPeak
2008,0.0,E114.H3K4me3.gappedPeak
2009,0.0,E114.H3K79me2.gappedPeak
2010,0.0,E114.H3K9ac.gappedPeak
2011,0.0272882782125,E114.H3K9me3.gappedPeak
2012,0.0,E114.H4K20me1.gappedPeak
2013,0.0,E115.H2A.Z.gappedPeak
2014,0.0,E115.H3K27ac.gappedPeak
2015,-0.0636452558841,E115.H3K27me3.gappedPeak
2016,0.0,E115.H3K36me3.gappedPeak
2017,0.0,E115.H3K4me1.gappedPeak
2018,0.0,E115.H3K4me2.gappedPeak
2019,0.0,E115.H3K4me3.gappedPeak
2020,0.0,E115.H3K79me2.gappedPeak
2021,0.0,E115.H3K9ac.gappedPeak
2022,0.0,E115.H3K9me3.gappedPeak
2023,0.0,E115.H4K20me1.gappedPeak
2024,-0.0546323583191,E116.H2A.Z.gappedPeak
2025,-0.283657440515,E116.H3K27ac.gappedPeak
2026,0.132525482457,E116.H3K27me3.gappedPeak
2027,-0.432123547648,E116.H3K36me3.gappedPeak
2028,0.0,E116.H3K4me1.gappedPeak
2029,0.0,E116.H3K4me2.gappedPeak
2030,0.0,E116.H3K4me3.gappedPeak
2031,0.0,E116.H3K79me2.gappedPeak
2032,0.0,E116.H3K9ac.gappedPeak
2033,0.0,E116.H3K9me3.gappedPeak
2034,0.0,E116.H4K20me1.gappedPeak
2035,0.0,E117.H2A.Z.gappedPeak
2036,0.0,E117.H3K27ac.gappedPeak
2037,0.0,E117.H3K27me3.gappedPeak
2038,0.0,E117.H3K36me3.gappedPeak
2039,0.0737915038969,E117.H3K4me1.gappedPeak
2040,0.103636936242,E117.H3K4me2.gappedPeak
2041,0.0,E117.H3K4me3.gappedPeak
2042,-0.0376769570073,E117.H3K79me2.gappedPeak
2043,0.0,E117.H3K9ac.gappedPeak
2044,0.0,E117.H3K9me3.gappedPeak
2045,-0.151749204379,E117.H4K20me1.gappedPeak
2046,0.0,E118.H2A.Z.gappedPeak
2047,0.0,E118.H3K27ac.gappedPeak
2048,0.0,E118.H3K27me3.gappedPeak
2049,0.0,E118.H3K36me3.gappedPeak
2050,0.0,E118.H3K4me1.gappedPeak
2051,0.0,E118.H3K4me2.gappedPeak
2052,0.0,E118.H3K4me3.gappedPeak
2053,0.0,E118.H3K79me2.gappedPeak
2054,0.0,E118.H3K9ac.gappedPeak
2055,0.0,E118.H3K9me3.gappedPeak
2056,-0.193445435819,E118.H4K20me1.gappedPeak
2057,0.0,E119.H2A.Z.gappedPeak
2058,0.15696751239,E119.H3K27ac.gappedPeak
2059,0.0,E119.H3K27me3.gappedPeak
2060,0.152056920422,E119.H3K36me3.gappedPeak
2061,-0.564439625612,E119.H3K4me1.gappedPeak
2062,0.155987125674,E119.H3K4me2.gappedPeak
2063,0.0,E119.H3K4me3.gappedPeak
2064,0.0,E119.H3K79me2.gappedPeak
2065,0.0,E119.H3K9ac.gappedPeak
2066,0.0,E119.H3K9me3.gappedPeak
2067,0.0,E119.H4K20me1.gappedPeak
2068,0.341609972186,E120.H2A.Z.gappedPeak
2069,0.0,E120.H3K27ac.gappedPeak
2070,0.0,E120.H3K27me3.gappedPeak
2071,0.0,E120.H3K36me3.gappedPeak
2072,0.0,E120.H3K4me1.gappedPeak
2073,0.0,E120.H3K4me2.gappedPeak
2074,0.0,E120.H3K4me3.gappedPeak
2075,0.0,E120.H3K79me2.gappedPeak
2076,0.0,E120.H3K9ac.gappedPeak
2077,0.0,E120.H3K9me3.gappedPeak
2078,0.0,E120.H4K20me1.gappedPeak
2079,0.0407163481638,E121.H2A.Z.gappedPeak
2080,0.0,E121.H3K27ac.gappedPeak
2081,0.0,E121.H3K27me3.gappedPeak
2082,-0.193649325334,E121.H3K36me3.gappedPeak
2083,0.0,E121.H3K4me1.gappedPeak
2084,0.0,E121.H3K4me2.gappedPeak
2085,0.0,E121.H3K4me3.gappedPeak
2086,0.0,E121.H3K79me2.gappedPeak
2087,0.0,E121.H3K9ac.gappedPeak
2088,0.172520825179,E121.H3K9me3.gappedPeak
2089,0.0,E121.H4K20me1.gappedPeak
2090,0.147471132913,E122.H2A.Z.gappedPeak
2091,0.0,E122.H3K27ac.gappedPeak
2092,0.0,E122.H3K27me3.gappedPeak
2093,0.0,E122.H3K36me3.gappedPeak
2094,0.0,E122.H3K4me1.gappedPeak
2095,-0.318268660812,E122.H3K4me2.gappedPeak
2096,0.0,E122.H3K4me3.gappedPeak
2097,0.0,E122.H3K79me2.gappedPeak
2098,0.0,E122.H3K9ac.gappedPeak
2099,-0.0429312258591,E122.H3K9me1.gappedPeak
2100,0.0,E122.H3K9me3.gappedPeak
2101,0.0,E122.H4K20me1.gappedPeak
2102,-0.322755542331,E123.H2A.Z.gappedPeak
2103,-0.00878458450437,E123.H3K27ac.gappedPeak
2104,0.0,E123.H3K27me3.gappedPeak
2105,0.0,E123.H3K36me3.gappedPeak
2106,0.0,E123.H3K4me1.gappedPeak
2107,0.0,E123.H3K4me2.gappedPeak
2108,0.0,E123.H3K4me3.gappedPeak
2109,0.0,E123.H3K79me2.gappedPeak
2110,0.0,E123.H3K9ac.gappedPeak
2111,0.0,E123.H3K9me1.gappedPeak
2112,0.0,E123.H3K9me3.gappedPeak
2113,0.0126602028399,E123.H4K20me1.gappedPeak
2114,0.0,E124.H2A.Z.gappedPeak
2115,0.0,E124.H3K27ac.gappedPeak
2116,0.0,E124.H3K27me3.gappedPeak
2117,0.0,E124.H3K36me3.gappedPeak
2118,0.0,E124.H3K4me1.gappedPeak
2119,0.0,E124.H3K4me2.gappedPeak
2120,0.0,E124.H3K4me3.gappedPeak
2121,0.0,E124.H3K79me2.gappedPeak
2122,0.140519272494,E124.H3K9ac.gappedPeak
2123,0.0,E124.H3K9me3.gappedPeak
2124,0.0,E124.H4K20me1.gappedPeak
2125,0.0,E125.H2A.Z.gappedPeak
2126,0.0,E125.H3K27ac.gappedPeak
2127,0.0,E125.H3K27me3.gappedPeak
2128,0.0,E125.H3K36me3.gappedPeak
2129,0.0,E125.H3K4me1.gappedPeak
2130,0.0,E125.H3K4me2.gappedPeak
2131,0.0,E125.H3K4me3.gappedPeak
2132,0.0,E125.H3K79me2.gappedPeak
2133,0.0,E125.H3K9ac.gappedPeak
2134,0.0,E125.H3K9me3.gappedPeak
2135,0.0,E125.H4K20me1.gappedPeak
2136,-0.0832753487057,E126.H2A.Z.gappedPeak
2137,0.0,E126.H3K27ac.gappedPeak
2138,0.0,E126.H3K27me3.gappedPeak
2139,0.0,E126.H3K36me3.gappedPeak
2140,0.0247888836632,E126.H3K4me1.gappedPeak
2141,0.0,E126.H3K4me2.gappedPeak
2142,0.0,E126.H3K4me3.gappedPeak
2143,0.0,E126.H3K79me2.gappedPeak
2144,0.0,E126.H3K9ac.gappedPeak
2145,0.0,E126.H3K9me3.gappedPeak
2146,0.247107867923,E126.H4K20me1.gappedPeak
2147,0.0,E127.H2A.Z.gappedPeak
2148,0.0,E127.H3K27ac.gappedPeak
2149,0.0,E127.H3K27me3.gappedPeak
2150,0.0,E127.H3K36me3.gappedPeak
2151,-0.016656132277,E127.H3K4me1.gappedPeak
2152,0.0,E127.H3K4me2.gappedPeak
2153,-0.252911304781,E127.H3K4me3.gappedPeak
2154,0.0,E127.H3K79me2.gappedPeak
2155,0.0,E127.H3K9ac.gappedPeak
2156,0.0,E127.H3K9me1.gappedPeak
2157,0.0,E127.H3K9me3.gappedPeak
2158,0.167624701122,E127.H4K20me1.gappedPeak
2159,0.0,E128.H2A.Z.gappedPeak
2160,0.0,E128.H3K27ac.gappedPeak
2161,0.0233834541349,E128.H3K27me3.gappedPeak
2162,0.0,E128.H3K36me3.gappedPeak
2163,-0.0491397618753,E128.H3K4me1.gappedPeak
2164,0.0,E128.H3K4me2.gappedPeak
2165,0.0468554416428,E128.H3K4me3.gappedPeak
2166,0.231865272851,E128.H3K79me2.gappedPeak
2167,0.0,E128.H3K9ac.gappedPeak
2168,0.0,E128.H3K9me3.gappedPeak
2169,0.121015320759,E128.H4K20me1.gappedPeak
2170,0.0,E129.H2A.Z.gappedPeak
2171,0.0,E129.H3K27ac.gappedPeak
2172,0.0,E129.H3K27me3.gappedPeak
2173,0.0,E129.H3K36me3.gappedPeak
2174,0.0,E129.H3K4me1.gappedPeak
2175,0.0,E129.H3K4me2.gappedPeak
2176,0.0,E129.H3K4me3.gappedPeak
2177,0.0,E129.H3K79me2.gappedPeak
2178,0.0,E129.H3K9me3.gappedPeak
2179,0.0,E129.H4K20me1.gappedPeak
2180,0.0,wgEncodeAwgDnaseDuke8988tUniPk.narrowPeak
2181,0.0,wgEncodeAwgDnaseDukeAosmcUniPk.narrowPeak
2182,0.0,wgEncodeAwgDnaseDukeChorionUniPk.narrowPeak
2183,0.0,wgEncodeAwgDnaseDukeCllUniPk.narrowPeak
2184,0.344774355978,wgEncodeAwgDnaseDukeFibroblUniPk.narrowPeak
2185,0.0,wgEncodeAwgDnaseDukeFibropUniPk.narrowPeak
2186,0.0,wgEncodeAwgDnaseDukeGlioblaUniPk.narrowPeak
2187,0.0,wgEncodeAwgDnaseDukeGm12891UniPk.narrowPeak
2188,0.0,wgEncodeAwgDnaseDukeGm12892UniPk.narrowPeak
2189,0.0,wgEncodeAwgDnaseDukeGm18507UniPk.narrowPeak
2190,0.0824775462135,wgEncodeAwgDnaseDukeGm19238UniPk.narrowPeak
2191,0.0,wgEncodeAwgDnaseDukeGm19239UniPk.narrowPeak
2192,0.0,wgEncodeAwgDnaseDukeGm19240UniPk.narrowPeak
2193,0.0,wgEncodeAwgDnaseDukeH9esUniPk.narrowPeak
2194,0.0,wgEncodeAwgDnaseDukeHelas3ifna4hUniPk.narrowPeak
2195,-0.275440987676,wgEncodeAwgDnaseDukeHepatocytesUniPk.narrowPeak
2196,0.0,wgEncodeAwgDnaseDukeHpde6e6e7UniPk.narrowPeak
2197,0.0,wgEncodeAwgDnaseDukeHsmmembUniPk.narrowPeak
2198,0.0,wgEncodeAwgDnaseDukeHtr8svnUniPk.narrowPeak
2199,0.0,wgEncodeAwgDnaseDukeHuh75UniPk.narrowPeak
2200,-0.218358410259,wgEncodeAwgDnaseDukeHuh7UniPk.narrowPeak
2201,0.0,wgEncodeAwgDnaseDukeIpsUniPk.narrowPeak
2202,0.0,wgEncodeAwgDnaseDukeIshikawaestradiolUniPk.narrowPeak
2203,0.0,wgEncodeAwgDnaseDukeIshikawatamoxifenUniPk.narrowPeak
2204,0.0,wgEncodeAwgDnaseDukeLncapandrogenUniPk.narrowPeak
2205,0.0,wgEncodeAwgDnaseDukeMcf7hypoxiaUniPk.narrowPeak
2206,0.0,wgEncodeAwgDnaseDukeMedulloUniPk.narrowPeak
2207,-0.0399346243153,wgEncodeAwgDnaseDukeMelanoUniPk.narrowPeak
2208,0.0,wgEncodeAwgDnaseDukeMyometrUniPk.narrowPeak
2209,0.213124664696,wgEncodeAwgDnaseDukeOsteoblUniPk.narrowPeak
2210,0.0,wgEncodeAwgDnaseDukePanisletdUniPk.narrowPeak
2211,0.0,wgEncodeAwgDnaseDukePanisletsUniPk.narrowPeak
2212,0.0,wgEncodeAwgDnaseDukePhteUniPk.narrowPeak
2213,0.0,wgEncodeAwgDnaseDukeProgfibUniPk.narrowPeak
2214,-0.0538300163417,wgEncodeAwgDnaseDukeRwpe1UniPk.narrowPeak
2215,0.0,wgEncodeAwgDnaseDukeStellateUniPk.narrowPeak
2216,0.0,wgEncodeAwgDnaseDukeT47dUniPk.narrowPeak
2217,0.0,wgEncodeAwgDnaseDukeTh0UniPk.narrowPeak
2218,0.0,wgEncodeAwgDnaseDukeUrotheliaUniPk.narrowPeak
2219,-0.0222724158692,wgEncodeAwgDnaseDukeUrotheliaut189UniPk.narrowPeak
2220,0.0,wgEncodeAwgDnaseUwAg04449UniPk.narrowPeak
2221,0.0,wgEncodeAwgDnaseUwAg04450UniPk.narrowPeak
2222,0.0,wgEncodeAwgDnaseUwAg09309UniPk.narrowPeak
2223,0.0,wgEncodeAwgDnaseUwAg09319UniPk.narrowPeak
2224,0.0,wgEncodeAwgDnaseUwAg10803UniPk.narrowPeak
2225,0.0,wgEncodeAwgDnaseUwAoafUniPk.narrowPeak
2226,0.0,wgEncodeAwgDnaseUwBe2cUniPk.narrowPeak
2227,0.0,wgEncodeAwgDnaseUwBjUniPk.narrowPeak
2228,0.0,wgEncodeAwgDnaseUwCaco2UniPk.narrowPeak
2229,0.0,wgEncodeAwgDnaseUwCd20UniPk.narrowPeak
2230,0.209975198743,wgEncodeAwgDnaseUwCd34mobilizedUniPk.narrowPeak
2231,0.0,wgEncodeAwgDnaseUwCmkUniPk.narrowPeak
2232,-0.0612875426179,wgEncodeAwgDnaseUwdukeA549UniPk.narrowPeak
2233,0.0,wgEncodeAwgDnaseUwdukeGm12878UniPk.narrowPeak
2234,0.0,wgEncodeAwgDnaseUwdukeH1hescUniPk.narrowPeak
2235,0.0,wgEncodeAwgDnaseUwdukeHelas3UniPk.narrowPeak
2236,0.0,wgEncodeAwgDnaseUwdukeHepg2UniPk.narrowPeak
2237,0.0,wgEncodeAwgDnaseUwdukeHmecUniPk.narrowPeak
2238,0.0,wgEncodeAwgDnaseUwdukeHsmmtubeUniPk.narrowPeak
2239,0.0,wgEncodeAwgDnaseUwdukeHsmmUniPk.narrowPeak
2240,0.0,wgEncodeAwgDnaseUwdukeHuvecUniPk.narrowPeak
2241,0.0,wgEncodeAwgDnaseUwdukeK562UniPk.narrowPeak
2242,-0.168714045034,wgEncodeAwgDnaseUwdukeLncapUniPk.narrowPeak
2243,-0.626127057139,wgEncodeAwgDnaseUwdukeMcf7UniPk.narrowPeak
2244,0.0,wgEncodeAwgDnaseUwdukeNhekUniPk.narrowPeak
2245,0.0,wgEncodeAwgDnaseUwdukeTh1UniPk.narrowPeak
2246,0.0,wgEncodeAwgDnaseUwGm06990UniPk.narrowPeak
2247,0.0,wgEncodeAwgDnaseUwGm12864UniPk.narrowPeak
2248,0.0,wgEncodeAwgDnaseUwGm12865UniPk.narrowPeak
2249,0.517576240599,wgEncodeAwgDnaseUwH7hescUniPk.narrowPeak
2250,0.0,wgEncodeAwgDnaseUwHacUniPk.narrowPeak
2251,0.0,wgEncodeAwgDnaseUwHaepicUniPk.narrowPeak
2252,0.0,wgEncodeAwgDnaseUwHahUniPk.narrowPeak
2253,0.0,wgEncodeAwgDnaseUwHaspUniPk.narrowPeak
2254,0.0,wgEncodeAwgDnaseUwHbmecUniPk.narrowPeak
2255,0.0,wgEncodeAwgDnaseUwHcfaaUniPk.narrowPeak
2256,0.0,wgEncodeAwgDnaseUwHcfUniPk.narrowPeak
2257,-0.124248834394,wgEncodeAwgDnaseUwHcmUniPk.narrowPeak
2258,0.0,wgEncodeAwgDnaseUwHconfUniPk.narrowPeak
2259,0.0,wgEncodeAwgDnaseUwHcpepicUniPk.narrowPeak
2260,0.521139976205,wgEncodeAwgDnaseUwHct116UniPk.narrowPeak
2261,0.0,wgEncodeAwgDnaseUwHeepicUniPk.narrowPeak
2262,0.0233362468008,wgEncodeAwgDnaseUwHffmycUniPk.narrowPeak
2263,0.0,wgEncodeAwgDnaseUwHffUniPk.narrowPeak
2264,0.0,wgEncodeAwgDnaseUwHgfUniPk.narrowPeak
2265,0.0,wgEncodeAwgDnaseUwHipepicUniPk.narrowPeak
2266,0.0,wgEncodeAwgDnaseUwHl60UniPk.narrowPeak
2267,0.0,wgEncodeAwgDnaseUwHmfUniPk.narrowPeak
2268,0.0,wgEncodeAwgDnaseUwHmvecdadUniPk.narrowPeak
2269,0.0,wgEncodeAwgDnaseUwHmvecdbladUniPk.narrowPeak
2270,0.0,wgEncodeAwgDnaseUwHmvecdblneoUniPk.narrowPeak
2271,0.0,wgEncodeAwgDnaseUwHmvecdlyadUniPk.narrowPeak
2272,0.0,wgEncodeAwgDnaseUwHmvecdlyneoUniPk.narrowPeak
2273,-0.0341050341859,wgEncodeAwgDnaseUwHmvecdneoUniPk.narrowPeak
2274,0.568187123306,wgEncodeAwgDnaseUwHmveclblUniPk.narrowPeak
2275,0.0,wgEncodeAwgDnaseUwHmvecllyUniPk.narrowPeak
2276,0.0,wgEncodeAwgDnaseUwHnpcepicUniPk.narrowPeak
2277,0.0,wgEncodeAwgDnaseUwHpaecUniPk.narrowPeak
2278,0.0602076611514,wgEncodeAwgDnaseUwHpafUniPk.narrowPeak
2279,-0.0122059843821,wgEncodeAwgDnaseUwHpdlfUniPk.narrowPeak
2280,-0.190480282321,wgEncodeAwgDnaseUwHpfUniPk.narrowPeak
2281,0.0,wgEncodeAwgDnaseUwHrcepicUniPk.narrowPeak
2282,0.0,wgEncodeAwgDnaseUwHreUniPk.narrowPeak
2283,0.0,wgEncodeAwgDnaseUwHrgecUniPk.narrowPeak
2284,0.0,wgEncodeAwgDnaseUwHrpepicUniPk.narrowPeak
2285,0.0,wgEncodeAwgDnaseUwHvmfUniPk.narrowPeak
2286,0.0,wgEncodeAwgDnaseUwJurkatUniPk.narrowPeak
2287,0.0,wgEncodeAwgDnaseUwMonocytescd14ro01746UniPk.narrowPeak
2288,0.0,wgEncodeAwgDnaseUwNb4UniPk.narrowPeak
2289,0.0,wgEncodeAwgDnaseUwNhaUniPk.narrowPeak
2290,0.0,wgEncodeAwgDnaseUwNhdfadUniPk.narrowPeak
2291,0.0594884251378,wgEncodeAwgDnaseUwNhdfneoUniPk.narrowPeak
2292,0.166133327347,wgEncodeAwgDnaseUwNhlfUniPk.narrowPeak
2293,0.0267907998649,wgEncodeAwgDnaseUwNt2d1UniPk.narrowPeak
2294,0.0,wgEncodeAwgDnaseUwPanc1UniPk.narrowPeak
2295,0.0,wgEncodeAwgDnaseUwPrecUniPk.narrowPeak
2296,0.0,wgEncodeAwgDnaseUwRptecUniPk.narrowPeak
2297,0.0,wgEncodeAwgDnaseUwSaecUniPk.narrowPeak
2298,0.0,wgEncodeAwgDnaseUwSkmcUniPk.narrowPeak
2299,-0.217242597433,wgEncodeAwgDnaseUwSknmcUniPk.narrowPeak
2300,0.0,wgEncodeAwgDnaseUwSknshraUniPk.narrowPeak
2301,0.0,wgEncodeAwgDnaseUwTh2UniPk.narrowPeak
2302,0.0621977416842,wgEncodeAwgDnaseUwWerirb1UniPk.narrowPeak
2303,0.0,wgEncodeAwgDnaseUwWi38tamoxifentamoxifenUniPk.narrowPeak
2304,-0.0458833573408,wgEncodeAwgDnaseUwWi38UniPk.narrowPeak
2305,0.0,PE_PDX1_chipseq_hg19.bed
2306,0.0,GT_FOXA1_chipseq_hg19.bed
2307,0.0,FG_FOXA1_chipseq_hg19.bed
2308,0.244314659518,PE_FOXA1_chipseq_hg19.bed
2309,-0.34174765562,DE_FOXA2_chipseq_hg19.bed
2310,0.119676395204,GT_FOXA2_chipseq_hg19.bed
2311,0.0,FG_FOXA2_chipseq_hg19.bed
2312,0.0,PE_FOXA2_chipseq_hg19.bed
2313,0.0,Hepatic_Enhancers_hg19.bed
2314,0.0,Islet_Poised_Enhancers_hg19.bed
2315,-0.489117424956,Islet_Active_Enhancers_hg19.bed
2316,0.526419230838,DE_Poised_Enhancers_hg19.bed
2317,0.0,DE_Active_Enhancers_hg19.bed
2318,0.64834494645,GT_Poised_Enhancers_hg19.bed
2319,0.152731667323,GT_Active_Enhancers_hg19.bed
2320,0.0,FG_Poised_Enhancers_hg19.bed
2321,0.219487182848,FG_Active_Enhancers_hg19.bed
2322,0.0,PE_Poised_Enhancers_hg19.bed
2323,0.0,PE_Active_Enhancers_hg19.bed
2324,0.0,islets_h3k4me3_hg19_chipseq.bed
2325,0.0,islets_h3k4me2_hg19_chipseq.bed
2326,0.0,islets_h3k4me1_hg19_chipseq.bed
2327,0.0,islets_h3k27me3_hg19_chipseq.bed
2328,0.149592526131,islet_lncRNA_hg19.bed
2329,0.0,hg19_islet_CORES.bed
2330,0.0,islet_diff_CpGregions_hg19.bed
2331,0.0,HepG2.stretchEnhancers.bed
2332,0.0,HSMM.stretchEnhancers.bed
2333,0.22817567649,Islets.stretchEnhancers.bed
2334,0.25400035612,adipocyte_PPARgamma_overlap_hg19.bed
2335,0.0,GSM534465_hASCt1.H3K4me3.intervals_hg19.bed
2336,0.0,GSM534466_hASCt1.H3K4me2.intervals_hg19.bed
2337,0.0,GSM534467_hASCt1.H3K4me1.intervals_hg19.bed
2338,0.0,GSM534468_hASCt1.H3K27ac.intervals_hg19.bed
2339,0.0,GSM534469_hASCt1.H3K27me3.intervals_hg19.bed
2340,0.0,GSM534470_hASCt1.H3K36me3.intervals_hg19.bed
2341,0.0,GSM534471_hASCt1.CTCF.intervals_hg19.bed
2342,0.0,GSM534472_hASCt2.H3K4me3.intervals_hg19.bed
2343,0.0,GSM534473_hASCt2.H3K4me2.intervals_hg19.bed
2344,0.0,GSM534474_hASCt2.H3K4me1.intervals_hg19.bed
2345,0.0,GSM534475_hASCt2.H3K27ac.intervals_hg19.bed
2346,-0.287420599292,GSM534476_hASCt2.H3K27me3.intervals_hg19.bed
2347,0.0,GSM534477_hASCt2.H3K36me3.intervals_hg19.bed
2348,0.0,GSM534478_hASCt2.CTCF.intervals_hg19.bed
2349,0.0,GSM534479_hASCt3.H3K4me3.intervals_hg19.bed
2350,0.315774823682,GSM534480_hASCt3.H3K4me2.intervals_hg19.bed
2351,0.0,GSM534481_hASCt3.H3K4me1.intervals_hg19.bed
2352,0.0,GSM534482_hASCt3.H3K27ac.intervals_hg19.bed
2353,0.0,GSM534483_hASCt3.H3K27me3.intervals_hg19.bed
2354,0.0,GSM534484_hASCt3.H3K36me3.intervals_hg19.bed
2355,0.0,GSM534485_hASCt3.CTCF.intervals_hg19.bed
2356,0.15269964774,GSM534486_hASCt4.H3K4me3.intervals_hg19.bed
2357,0.0,GSM534487_hASCt4.H3K4me2.intervals_hg19.bed
2358,0.0,GSM534488_hASCt4.H3K4me1.intervals_hg19.bed
2359,0.0,GSM534489_hASCt4.H3K27ac.intervals_hg19.bed
2360,0.0,GSM534490_hASCt4.H3K27me3.intervals_hg19.bed
2361,0.0,GSM534491_hASCt4.H3K36me3.intervals_hg19.bed
2362,-0.454688773947,GSM534492_hASCt4.CTCF.intervals_hg19.bed
