,Feature,Weight
1936,E103.H3K4me1.gappedPeak,0.0
1937,E103.H3K4me3.gappedPeak,0.0
1938,E103.H3K9ac.gappedPeak,0.0
1939,E103.H3K9me3.gappedPeak,0.0
1940,E104.H3K27ac.gappedPeak,0.0
1941,E104.H3K27me3.gappedPeak,0.0
1942,E104.H3K36me3.gappedPeak,0.0
1943,E104.H3K4me1.gappedPeak,0.0
1944,E104.H3K4me3.gappedPeak,0.0
1945,E104.H3K9me3.gappedPeak,0.0
1946,E105.H3K27ac.gappedPeak,0.0
1947,E105.H3K27me3.gappedPeak,0.0
1948,E105.H3K36me3.gappedPeak,0.0
1949,E105.H3K4me1.gappedPeak,0.0
1950,E105.H3K4me3.gappedPeak,0.0
1951,E105.H3K9me3.gappedPeak,0.0
1952,E106.H3K27ac.gappedPeak,0.0
1953,E106.H3K27me3.gappedPeak,0.0
1954,E106.H3K36me3.gappedPeak,0.0
1955,E106.H3K4me1.gappedPeak,0.0
1956,E106.H3K4me3.gappedPeak,0.0
1957,E106.H3K9me3.gappedPeak,0.0
1958,E107.H3K27me3.gappedPeak,0.0
1959,E107.H3K36me3.gappedPeak,0.0
1960,E107.H3K4me1.gappedPeak,0.0
1961,E107.H3K4me3.gappedPeak,0.0
1962,E107.H3K9ac.gappedPeak,0.0
1963,E107.H3K9me3.gappedPeak,0.0
1964,E108.H3K27ac.gappedPeak,0.0
1965,E108.H3K27me3.gappedPeak,0.0
1966,E108.H3K36me3.gappedPeak,0.0
1967,E108.H3K4me1.gappedPeak,0.0
1968,E108.H3K4me3.gappedPeak,0.0
1969,E108.H3K9ac.gappedPeak,0.0
1970,E108.H3K9me3.gappedPeak,0.0
1971,E109.H3K27ac.gappedPeak,0.0
1972,E109.H3K27me3.gappedPeak,0.0
1973,E109.H3K36me3.gappedPeak,0.0
1974,E109.H3K4me1.gappedPeak,0.0
1975,E109.H3K4me3.gappedPeak,0.0
1976,E109.H3K9me3.gappedPeak,0.0
1977,E110.H3K27me3.gappedPeak,0.0
1978,E110.H3K36me3.gappedPeak,0.0
1979,E110.H3K4me1.gappedPeak,0.0
1980,E110.H3K4me3.gappedPeak,0.0
1981,E110.H3K9ac.gappedPeak,0.0
1982,E110.H3K9me3.gappedPeak,0.0
1983,E111.H3K27ac.gappedPeak,0.0
1984,E111.H3K27me3.gappedPeak,0.0
1985,E111.H3K36me3.gappedPeak,0.0
1986,E111.H3K4me1.gappedPeak,0.0
1987,E111.H3K4me3.gappedPeak,0.0
1988,E111.H3K9ac.gappedPeak,0.0
1989,E111.H3K9me3.gappedPeak,0.0
1990,E112.H3K27ac.gappedPeak,0.0
1991,E112.H3K27me3.gappedPeak,0.0
1992,E112.H3K36me3.gappedPeak,0.0
1993,E112.H3K4me1.gappedPeak,0.0
1994,E112.H3K4me3.gappedPeak,0.0
1995,E112.H3K9me3.gappedPeak,0.0
1996,E113.H3K27ac.gappedPeak,0.0
1997,E113.H3K27me3.gappedPeak,0.0
1998,E113.H3K36me3.gappedPeak,0.0
1999,E113.H3K4me1.gappedPeak,0.0
2000,E113.H3K4me3.gappedPeak,0.0
2001,E113.H3K9me3.gappedPeak,0.0
2002,E114.H2A.Z.gappedPeak,0.0
2003,E114.H3K27ac.gappedPeak,0.0
2004,E114.H3K27me3.gappedPeak,0.0
2005,E114.H3K36me3.gappedPeak,0.0
2006,E114.H3K4me1.gappedPeak,0.0
2007,E114.H3K4me2.gappedPeak,0.0
2008,E114.H3K4me3.gappedPeak,0.0
2009,E114.H3K79me2.gappedPeak,0.0
2010,E114.H3K9ac.gappedPeak,0.0
2011,E114.H3K9me3.gappedPeak,0.0
2012,E114.H4K20me1.gappedPeak,0.0
2013,E115.H2A.Z.gappedPeak,0.0
2014,E115.H3K27ac.gappedPeak,0.0
2015,E115.H3K27me3.gappedPeak,0.0
2016,E115.H3K36me3.gappedPeak,0.0
2017,E115.H3K4me1.gappedPeak,0.0
2018,E115.H3K4me2.gappedPeak,0.0
2019,E115.H3K4me3.gappedPeak,0.0
2020,E115.H3K79me2.gappedPeak,0.0
2021,E115.H3K9ac.gappedPeak,0.0
2022,E115.H3K9me3.gappedPeak,0.0
2023,E115.H4K20me1.gappedPeak,0.0
2024,E116.H2A.Z.gappedPeak,0.0
2025,E116.H3K27ac.gappedPeak,0.0
2026,E116.H3K27me3.gappedPeak,0.0
2027,E116.H3K36me3.gappedPeak,0.0
2028,E116.H3K4me1.gappedPeak,0.0
2029,E116.H3K4me2.gappedPeak,0.0
2030,E116.H3K4me3.gappedPeak,0.0
2031,E116.H3K79me2.gappedPeak,0.0
2032,E116.H3K9ac.gappedPeak,0.0
2033,E116.H3K9me3.gappedPeak,0.0
2034,E116.H4K20me1.gappedPeak,0.0
2035,E117.H2A.Z.gappedPeak,0.0
2036,E117.H3K27ac.gappedPeak,0.0
2037,E117.H3K27me3.gappedPeak,0.0
2038,E117.H3K36me3.gappedPeak,0.0
2039,E117.H3K4me1.gappedPeak,0.0
2040,E117.H3K4me2.gappedPeak,0.0
2041,E117.H3K4me3.gappedPeak,0.0
2042,E117.H3K79me2.gappedPeak,0.0
2043,E117.H3K9ac.gappedPeak,0.0
2044,E117.H3K9me3.gappedPeak,0.0
2045,E117.H4K20me1.gappedPeak,0.0
2046,E118.H2A.Z.gappedPeak,0.0
2047,E118.H3K27ac.gappedPeak,0.0
2048,E118.H3K27me3.gappedPeak,0.0
2049,E118.H3K36me3.gappedPeak,0.0
2050,E118.H3K4me1.gappedPeak,0.0
2051,E118.H3K4me2.gappedPeak,0.0
2052,E118.H3K4me3.gappedPeak,0.0
2053,E118.H3K79me2.gappedPeak,0.0
2054,E118.H3K9ac.gappedPeak,0.0
2055,E118.H3K9me3.gappedPeak,0.0
2056,E118.H4K20me1.gappedPeak,0.0
2057,E119.H2A.Z.gappedPeak,0.0
2058,E119.H3K27ac.gappedPeak,0.0
2059,E119.H3K27me3.gappedPeak,0.0
2060,E119.H3K36me3.gappedPeak,0.0
2061,E119.H3K4me1.gappedPeak,0.0
2062,E119.H3K4me2.gappedPeak,0.0
2063,E119.H3K4me3.gappedPeak,0.0
2064,E119.H3K79me2.gappedPeak,0.0
2065,E119.H3K9ac.gappedPeak,0.0
2066,E119.H3K9me3.gappedPeak,0.0
2067,E119.H4K20me1.gappedPeak,0.0
2068,E120.H2A.Z.gappedPeak,0.0
2069,E120.H3K27ac.gappedPeak,0.0
2070,E120.H3K27me3.gappedPeak,0.0
2071,E120.H3K36me3.gappedPeak,0.0
2072,E120.H3K4me1.gappedPeak,0.0
2073,E120.H3K4me2.gappedPeak,0.0
2074,E120.H3K4me3.gappedPeak,0.0
2075,E120.H3K79me2.gappedPeak,0.0
2076,E120.H3K9ac.gappedPeak,0.0
2077,E120.H3K9me3.gappedPeak,0.0
2078,E120.H4K20me1.gappedPeak,0.0
2079,E121.H2A.Z.gappedPeak,0.0
2080,E121.H3K27ac.gappedPeak,0.0
2081,E121.H3K27me3.gappedPeak,0.0
2082,E121.H3K36me3.gappedPeak,0.0
2083,E121.H3K4me1.gappedPeak,0.0
2084,E121.H3K4me2.gappedPeak,0.0
2085,E121.H3K4me3.gappedPeak,0.0
2086,E121.H3K79me2.gappedPeak,0.0
2087,E121.H3K9ac.gappedPeak,0.0
2088,E121.H3K9me3.gappedPeak,0.0
2089,E121.H4K20me1.gappedPeak,0.0
2090,E122.H2A.Z.gappedPeak,0.0
2091,E122.H3K27ac.gappedPeak,0.0
2092,E122.H3K27me3.gappedPeak,0.0
2093,E122.H3K36me3.gappedPeak,0.0
2094,E122.H3K4me1.gappedPeak,0.0
2095,E122.H3K4me2.gappedPeak,0.0
2096,E122.H3K4me3.gappedPeak,0.0
2097,E122.H3K79me2.gappedPeak,0.0
2098,E122.H3K9ac.gappedPeak,0.0
2099,E122.H3K9me1.gappedPeak,0.0
2100,E122.H3K9me3.gappedPeak,0.0
2101,E122.H4K20me1.gappedPeak,0.0
2102,E123.H2A.Z.gappedPeak,0.0
2103,E123.H3K27ac.gappedPeak,0.0
2104,E123.H3K27me3.gappedPeak,0.0
2105,E123.H3K36me3.gappedPeak,0.0
2106,E123.H3K4me1.gappedPeak,0.0
2107,E123.H3K4me2.gappedPeak,0.0
2108,E123.H3K4me3.gappedPeak,0.0
2109,E123.H3K79me2.gappedPeak,0.0
2110,E123.H3K9ac.gappedPeak,0.0
2111,E123.H3K9me1.gappedPeak,0.0
2112,E123.H3K9me3.gappedPeak,0.0
2113,E123.H4K20me1.gappedPeak,0.0
2114,E124.H2A.Z.gappedPeak,0.0
2115,E124.H3K27ac.gappedPeak,0.0
2116,E124.H3K27me3.gappedPeak,0.0
2117,E124.H3K36me3.gappedPeak,0.0
2118,E124.H3K4me1.gappedPeak,0.0
2119,E124.H3K4me2.gappedPeak,0.0
2120,E124.H3K4me3.gappedPeak,0.0
2121,E124.H3K79me2.gappedPeak,0.0
2122,E124.H3K9ac.gappedPeak,0.0
2123,E124.H3K9me3.gappedPeak,0.0
2124,E124.H4K20me1.gappedPeak,0.0
2125,E125.H2A.Z.gappedPeak,0.0
2126,E125.H3K27ac.gappedPeak,0.0
2127,E125.H3K27me3.gappedPeak,0.0
2128,E125.H3K36me3.gappedPeak,0.0
2129,E125.H3K4me1.gappedPeak,0.0
2130,E125.H3K4me2.gappedPeak,0.0
2131,E125.H3K4me3.gappedPeak,0.0
2132,E125.H3K79me2.gappedPeak,0.0
2133,E125.H3K9ac.gappedPeak,0.0
2134,E125.H3K9me3.gappedPeak,0.0
2135,E125.H4K20me1.gappedPeak,0.0
2136,E126.H2A.Z.gappedPeak,0.0
2137,E126.H3K27ac.gappedPeak,0.0
2138,E126.H3K27me3.gappedPeak,0.0
2139,E126.H3K36me3.gappedPeak,0.0
2140,E126.H3K4me1.gappedPeak,0.0
2141,E126.H3K4me2.gappedPeak,0.0
2142,E126.H3K4me3.gappedPeak,0.0
2143,E126.H3K79me2.gappedPeak,0.0
2144,E126.H3K9ac.gappedPeak,0.0
2145,E126.H3K9me3.gappedPeak,0.0
2146,E126.H4K20me1.gappedPeak,0.0283455711766
2147,E127.H2A.Z.gappedPeak,0.0
2148,E127.H3K27ac.gappedPeak,0.0
2149,E127.H3K27me3.gappedPeak,0.0
2150,E127.H3K36me3.gappedPeak,0.0
2151,E127.H3K4me1.gappedPeak,0.0
2152,E127.H3K4me2.gappedPeak,0.0
2153,E127.H3K4me3.gappedPeak,0.0
2154,E127.H3K79me2.gappedPeak,0.0
2155,E127.H3K9ac.gappedPeak,0.0
2156,E127.H3K9me1.gappedPeak,0.0
2157,E127.H3K9me3.gappedPeak,0.0
2158,E127.H4K20me1.gappedPeak,0.0
2159,E128.H2A.Z.gappedPeak,0.0
2160,E128.H3K27ac.gappedPeak,0.0
2161,E128.H3K27me3.gappedPeak,0.0
2162,E128.H3K36me3.gappedPeak,0.0
2163,E128.H3K4me1.gappedPeak,0.0
2164,E128.H3K4me2.gappedPeak,0.0
2165,E128.H3K4me3.gappedPeak,0.0
2166,E128.H3K79me2.gappedPeak,0.0
2167,E128.H3K9ac.gappedPeak,0.0
2168,E128.H3K9me3.gappedPeak,0.0
2169,E128.H4K20me1.gappedPeak,0.00242139498158
2170,E129.H2A.Z.gappedPeak,0.0
2171,E129.H3K27ac.gappedPeak,0.0
2172,E129.H3K27me3.gappedPeak,0.0
2173,E129.H3K36me3.gappedPeak,0.0
2174,E129.H3K4me1.gappedPeak,0.0
2175,E129.H3K4me2.gappedPeak,0.0
2176,E129.H3K4me3.gappedPeak,0.0
2177,E129.H3K79me2.gappedPeak,0.0
2178,E129.H3K9me3.gappedPeak,0.0
2179,E129.H4K20me1.gappedPeak,0.0
2180,wgEncodeAwgDnaseDuke8988tUniPk.narrowPeak,0.0
2181,wgEncodeAwgDnaseDukeAosmcUniPk.narrowPeak,0.0
2182,wgEncodeAwgDnaseDukeChorionUniPk.narrowPeak,0.0
2183,wgEncodeAwgDnaseDukeCllUniPk.narrowPeak,0.0
2184,wgEncodeAwgDnaseDukeFibroblUniPk.narrowPeak,0.0
2185,wgEncodeAwgDnaseDukeFibropUniPk.narrowPeak,0.0
2186,wgEncodeAwgDnaseDukeGlioblaUniPk.narrowPeak,0.0
2187,wgEncodeAwgDnaseDukeGm12891UniPk.narrowPeak,0.0
2188,wgEncodeAwgDnaseDukeGm12892UniPk.narrowPeak,0.0
2189,wgEncodeAwgDnaseDukeGm18507UniPk.narrowPeak,0.0
2190,wgEncodeAwgDnaseDukeGm19238UniPk.narrowPeak,0.0
2191,wgEncodeAwgDnaseDukeGm19239UniPk.narrowPeak,0.0
2192,wgEncodeAwgDnaseDukeGm19240UniPk.narrowPeak,0.0
2193,wgEncodeAwgDnaseDukeH9esUniPk.narrowPeak,0.0
2194,wgEncodeAwgDnaseDukeHelas3ifna4hUniPk.narrowPeak,0.0
2195,wgEncodeAwgDnaseDukeHepatocytesUniPk.narrowPeak,0.0
2196,wgEncodeAwgDnaseDukeHpde6e6e7UniPk.narrowPeak,0.0
2197,wgEncodeAwgDnaseDukeHsmmembUniPk.narrowPeak,0.0
2198,wgEncodeAwgDnaseDukeHtr8svnUniPk.narrowPeak,0.0
2199,wgEncodeAwgDnaseDukeHuh75UniPk.narrowPeak,0.0
2200,wgEncodeAwgDnaseDukeHuh7UniPk.narrowPeak,0.0
2201,wgEncodeAwgDnaseDukeIpsUniPk.narrowPeak,0.0
2202,wgEncodeAwgDnaseDukeIshikawaestradiolUniPk.narrowPeak,0.0
2203,wgEncodeAwgDnaseDukeIshikawatamoxifenUniPk.narrowPeak,0.0
2204,wgEncodeAwgDnaseDukeLncapandrogenUniPk.narrowPeak,0.0
2205,wgEncodeAwgDnaseDukeMcf7hypoxiaUniPk.narrowPeak,0.0
2206,wgEncodeAwgDnaseDukeMedulloUniPk.narrowPeak,0.0
2207,wgEncodeAwgDnaseDukeMelanoUniPk.narrowPeak,0.0
2208,wgEncodeAwgDnaseDukeMyometrUniPk.narrowPeak,0.0
2209,wgEncodeAwgDnaseDukeOsteoblUniPk.narrowPeak,0.0
2210,wgEncodeAwgDnaseDukePanisletdUniPk.narrowPeak,0.0
2211,wgEncodeAwgDnaseDukePanisletsUniPk.narrowPeak,0.0
2212,wgEncodeAwgDnaseDukePhteUniPk.narrowPeak,0.0
2213,wgEncodeAwgDnaseDukeProgfibUniPk.narrowPeak,0.0
2214,wgEncodeAwgDnaseDukeRwpe1UniPk.narrowPeak,0.0
2215,wgEncodeAwgDnaseDukeStellateUniPk.narrowPeak,0.0
2216,wgEncodeAwgDnaseDukeT47dUniPk.narrowPeak,0.0
2217,wgEncodeAwgDnaseDukeTh0UniPk.narrowPeak,0.0
2218,wgEncodeAwgDnaseDukeUrotheliaUniPk.narrowPeak,0.0
2219,wgEncodeAwgDnaseDukeUrotheliaut189UniPk.narrowPeak,0.0
2220,wgEncodeAwgDnaseUwAg04449UniPk.narrowPeak,0.0
2221,wgEncodeAwgDnaseUwAg04450UniPk.narrowPeak,0.0
2222,wgEncodeAwgDnaseUwAg09309UniPk.narrowPeak,0.0
2223,wgEncodeAwgDnaseUwAg09319UniPk.narrowPeak,0.0
2224,wgEncodeAwgDnaseUwAg10803UniPk.narrowPeak,0.0
2225,wgEncodeAwgDnaseUwAoafUniPk.narrowPeak,0.0
2226,wgEncodeAwgDnaseUwBe2cUniPk.narrowPeak,0.0
2227,wgEncodeAwgDnaseUwBjUniPk.narrowPeak,0.0
2228,wgEncodeAwgDnaseUwCaco2UniPk.narrowPeak,0.0
2229,wgEncodeAwgDnaseUwCd20UniPk.narrowPeak,0.0
2230,wgEncodeAwgDnaseUwCd34mobilizedUniPk.narrowPeak,0.0
2231,wgEncodeAwgDnaseUwCmkUniPk.narrowPeak,0.0
2232,wgEncodeAwgDnaseUwdukeA549UniPk.narrowPeak,0.0
2233,wgEncodeAwgDnaseUwdukeGm12878UniPk.narrowPeak,0.0
2234,wgEncodeAwgDnaseUwdukeH1hescUniPk.narrowPeak,0.0
2235,wgEncodeAwgDnaseUwdukeHelas3UniPk.narrowPeak,0.0
2236,wgEncodeAwgDnaseUwdukeHepg2UniPk.narrowPeak,0.0
2237,wgEncodeAwgDnaseUwdukeHmecUniPk.narrowPeak,0.0
2238,wgEncodeAwgDnaseUwdukeHsmmtubeUniPk.narrowPeak,0.0
2239,wgEncodeAwgDnaseUwdukeHsmmUniPk.narrowPeak,0.0
2240,wgEncodeAwgDnaseUwdukeHuvecUniPk.narrowPeak,0.0
2241,wgEncodeAwgDnaseUwdukeK562UniPk.narrowPeak,0.0
2242,wgEncodeAwgDnaseUwdukeLncapUniPk.narrowPeak,0.0
2243,wgEncodeAwgDnaseUwdukeMcf7UniPk.narrowPeak,0.0
2244,wgEncodeAwgDnaseUwdukeNhekUniPk.narrowPeak,0.0
2245,wgEncodeAwgDnaseUwdukeTh1UniPk.narrowPeak,0.0
2246,wgEncodeAwgDnaseUwGm06990UniPk.narrowPeak,0.0
2247,wgEncodeAwgDnaseUwGm12864UniPk.narrowPeak,0.0
2248,wgEncodeAwgDnaseUwGm12865UniPk.narrowPeak,0.0
2249,wgEncodeAwgDnaseUwH7hescUniPk.narrowPeak,0.0825356206957
2250,wgEncodeAwgDnaseUwHacUniPk.narrowPeak,0.0
2251,wgEncodeAwgDnaseUwHaepicUniPk.narrowPeak,0.0
2252,wgEncodeAwgDnaseUwHahUniPk.narrowPeak,0.0
2253,wgEncodeAwgDnaseUwHaspUniPk.narrowPeak,0.0
2254,wgEncodeAwgDnaseUwHbmecUniPk.narrowPeak,0.0
2255,wgEncodeAwgDnaseUwHcfaaUniPk.narrowPeak,0.0
2256,wgEncodeAwgDnaseUwHcfUniPk.narrowPeak,0.0
2257,wgEncodeAwgDnaseUwHcmUniPk.narrowPeak,0.0
2258,wgEncodeAwgDnaseUwHconfUniPk.narrowPeak,0.0
2259,wgEncodeAwgDnaseUwHcpepicUniPk.narrowPeak,0.0
2260,wgEncodeAwgDnaseUwHct116UniPk.narrowPeak,0.200434413264
2261,wgEncodeAwgDnaseUwHeepicUniPk.narrowPeak,0.0
2262,wgEncodeAwgDnaseUwHffmycUniPk.narrowPeak,0.0
2263,wgEncodeAwgDnaseUwHffUniPk.narrowPeak,0.0
2264,wgEncodeAwgDnaseUwHgfUniPk.narrowPeak,0.0
2265,wgEncodeAwgDnaseUwHipepicUniPk.narrowPeak,0.0
2266,wgEncodeAwgDnaseUwHl60UniPk.narrowPeak,0.0
2267,wgEncodeAwgDnaseUwHmfUniPk.narrowPeak,0.0
2268,wgEncodeAwgDnaseUwHmvecdadUniPk.narrowPeak,0.0
2269,wgEncodeAwgDnaseUwHmvecdbladUniPk.narrowPeak,0.0
2270,wgEncodeAwgDnaseUwHmvecdblneoUniPk.narrowPeak,0.0
2271,wgEncodeAwgDnaseUwHmvecdlyadUniPk.narrowPeak,0.0
2272,wgEncodeAwgDnaseUwHmvecdlyneoUniPk.narrowPeak,0.0
2273,wgEncodeAwgDnaseUwHmvecdneoUniPk.narrowPeak,0.0
2274,wgEncodeAwgDnaseUwHmveclblUniPk.narrowPeak,0.0494271529339
2275,wgEncodeAwgDnaseUwHmvecllyUniPk.narrowPeak,0.0
2276,wgEncodeAwgDnaseUwHnpcepicUniPk.narrowPeak,0.0
2277,wgEncodeAwgDnaseUwHpaecUniPk.narrowPeak,0.0
2278,wgEncodeAwgDnaseUwHpafUniPk.narrowPeak,0.0
2279,wgEncodeAwgDnaseUwHpdlfUniPk.narrowPeak,0.0
2280,wgEncodeAwgDnaseUwHpfUniPk.narrowPeak,0.0
2281,wgEncodeAwgDnaseUwHrcepicUniPk.narrowPeak,0.00402750157793
2282,wgEncodeAwgDnaseUwHreUniPk.narrowPeak,0.0
2283,wgEncodeAwgDnaseUwHrgecUniPk.narrowPeak,0.0
2284,wgEncodeAwgDnaseUwHrpepicUniPk.narrowPeak,0.0
2285,wgEncodeAwgDnaseUwHvmfUniPk.narrowPeak,0.0
2286,wgEncodeAwgDnaseUwJurkatUniPk.narrowPeak,0.0
2287,wgEncodeAwgDnaseUwMonocytescd14ro01746UniPk.narrowPeak,0.0
2288,wgEncodeAwgDnaseUwNb4UniPk.narrowPeak,0.0
2289,wgEncodeAwgDnaseUwNhaUniPk.narrowPeak,0.0
2290,wgEncodeAwgDnaseUwNhdfadUniPk.narrowPeak,0.0
2291,wgEncodeAwgDnaseUwNhdfneoUniPk.narrowPeak,0.0
2292,wgEncodeAwgDnaseUwNhlfUniPk.narrowPeak,0.0
2293,wgEncodeAwgDnaseUwNt2d1UniPk.narrowPeak,0.0
2294,wgEncodeAwgDnaseUwPanc1UniPk.narrowPeak,0.0
2295,wgEncodeAwgDnaseUwPrecUniPk.narrowPeak,0.0
2296,wgEncodeAwgDnaseUwRptecUniPk.narrowPeak,0.0
2297,wgEncodeAwgDnaseUwSaecUniPk.narrowPeak,0.0
2298,wgEncodeAwgDnaseUwSkmcUniPk.narrowPeak,0.0
2299,wgEncodeAwgDnaseUwSknmcUniPk.narrowPeak,0.0
2300,wgEncodeAwgDnaseUwSknshraUniPk.narrowPeak,0.0
2301,wgEncodeAwgDnaseUwTh2UniPk.narrowPeak,0.0
2302,wgEncodeAwgDnaseUwWerirb1UniPk.narrowPeak,0.0
2303,wgEncodeAwgDnaseUwWi38tamoxifentamoxifenUniPk.narrowPeak,0.0
2304,wgEncodeAwgDnaseUwWi38UniPk.narrowPeak,0.0
2305,PE_PDX1_chipseq_hg19.bed,0.0
2306,GT_FOXA1_chipseq_hg19.bed,0.0
2307,FG_FOXA1_chipseq_hg19.bed,0.0
2308,PE_FOXA1_chipseq_hg19.bed,0.0
2309,DE_FOXA2_chipseq_hg19.bed,0.0
2310,GT_FOXA2_chipseq_hg19.bed,0.0
2311,FG_FOXA2_chipseq_hg19.bed,0.0
2312,PE_FOXA2_chipseq_hg19.bed,0.0
2313,Hepatic_Enhancers_hg19.bed,0.0
2314,Islet_Poised_Enhancers_hg19.bed,0.0
2315,Islet_Active_Enhancers_hg19.bed,0.0
2316,DE_Poised_Enhancers_hg19.bed,0.169902253103
2317,DE_Active_Enhancers_hg19.bed,0.0
2318,GT_Poised_Enhancers_hg19.bed,0.292160505313
2319,GT_Active_Enhancers_hg19.bed,0.0
2320,FG_Poised_Enhancers_hg19.bed,0.0
2321,FG_Active_Enhancers_hg19.bed,0.0736676421599
2322,PE_Poised_Enhancers_hg19.bed,0.0
2323,PE_Active_Enhancers_hg19.bed,0.0
2324,islets_h3k4me3_hg19_chipseq.bed,0.0
2325,islets_h3k4me2_hg19_chipseq.bed,0.0
2326,islets_h3k4me1_hg19_chipseq.bed,0.0
2327,islets_h3k27me3_hg19_chipseq.bed,0.0
2328,islet_lncRNA_hg19.bed,0.0
2329,hg19_islet_CORES.bed,0.0
2330,islet_diff_CpGregions_hg19.bed,0.0
2331,HepG2.stretchEnhancers.bed,0.0
2332,HSMM.stretchEnhancers.bed,0.0
2333,Islets.stretchEnhancers.bed,0.309587125608
2334,adipocyte_PPARgamma_overlap_hg19.bed,0.0
2335,GSM534465_hASCt1.H3K4me3.intervals_hg19.bed,0.0
2336,GSM534466_hASCt1.H3K4me2.intervals_hg19.bed,0.0
2337,GSM534467_hASCt1.H3K4me1.intervals_hg19.bed,0.0
2338,GSM534468_hASCt1.H3K27ac.intervals_hg19.bed,0.0
2339,GSM534469_hASCt1.H3K27me3.intervals_hg19.bed,0.0
2340,GSM534470_hASCt1.H3K36me3.intervals_hg19.bed,0.0
2341,GSM534471_hASCt1.CTCF.intervals_hg19.bed,0.0
2342,GSM534472_hASCt2.H3K4me3.intervals_hg19.bed,0.0
2343,GSM534473_hASCt2.H3K4me2.intervals_hg19.bed,0.0
2344,GSM534474_hASCt2.H3K4me1.intervals_hg19.bed,0.0
2345,GSM534475_hASCt2.H3K27ac.intervals_hg19.bed,0.0
2346,GSM534476_hASCt2.H3K27me3.intervals_hg19.bed,0.0
2347,GSM534477_hASCt2.H3K36me3.intervals_hg19.bed,0.0
2348,GSM534478_hASCt2.CTCF.intervals_hg19.bed,0.0
2349,GSM534479_hASCt3.H3K4me3.intervals_hg19.bed,0.0
2350,GSM534480_hASCt3.H3K4me2.intervals_hg19.bed,0.0
2351,GSM534481_hASCt3.H3K4me1.intervals_hg19.bed,0.0
2352,GSM534482_hASCt3.H3K27ac.intervals_hg19.bed,0.0
2353,GSM534483_hASCt3.H3K27me3.intervals_hg19.bed,0.0
2354,GSM534484_hASCt3.H3K36me3.intervals_hg19.bed,0.0
2355,GSM534485_hASCt3.CTCF.intervals_hg19.bed,0.0
2356,GSM534486_hASCt4.H3K4me3.intervals_hg19.bed,0.0
2357,GSM534487_hASCt4.H3K4me2.intervals_hg19.bed,0.0
2358,GSM534488_hASCt4.H3K4me1.intervals_hg19.bed,0.0
2359,GSM534489_hASCt4.H3K27ac.intervals_hg19.bed,0.0
2360,GSM534490_hASCt4.H3K27me3.intervals_hg19.bed,0.0
2361,GSM534491_hASCt4.H3K36me3.intervals_hg19.bed,0.0
2362,GSM534492_hASCt4.CTCF.intervals_hg19.bed,0.0
2363,GSE25836_Human_Liver_FOXA2_GLITR_1p5_FDR_hg19.bed,0.0
2364,GSE25836_Human_SGBS_Ads_PPARg_GLITR_1p5_FDR_hg19.bed,0.0
2365,SGBS_adipocyte_PPARG_chipseq_hg19.bed,0.0
2366,SGBS_adipocyte_CEBPA_chipseq_hg19.bed,0.0
2367,SGBS_adipocyte_LXR_chipseq_hg19.bed,0.0
2368,GSM678396_SGBS_CEBPa_overlap_hg19.bed,0.0
2369,GSM678398_SGBS_PPARg_overlap_hg19.bed,0.0
2370,Fetal_liver_H3K27ac_overlap.bed,0.0
2371,Fetal_liver_H3K27me3_H3K4me3_Sequential_overlap.bed,0.0
2372,Fetal_liver_H3K27me3_overlap.bed,0.0
2373,Fetal_liver_H3K4me1_overlap.bed,0.0
2374,Fetal_liver_H3K4me3_overlap.bed,0.0
2375,PHH_base_FXR_chipseq_final.bed,0.0
2376,PHH_GW_FXR_chipseq_final.bed,0.0
2377,HCT116_chipseq_TCF7L2_hg19.bed,0.0
2378,alpha_w_acinar_ATACseq_hg19.bed,0.0
2379,beta_w_acinar_ATACseq_hg19.bed,0.0
2380,common_w_acinar_ATACseq_hg19.bed,0.0
2381,alpha_wo_acinar_ATACseq_hg19.bed,0.0
2382,beta_wo_acinar_ATACseq_hg19.bed,0.0
2383,common_wo_acinar_ATACseq_hg19.bed,0.0
2384,Alpha_Pool_H3K27me3.ucsc_final_hg19.bed,0.0
2385,Alpha_Pool_H3K4me3.ucsc_final_hg19.bed,0.0
2386,Beta_Pool_H3K27me3.ucsc_final_hg19.bed,0.0
2387,Beta_Pool_H3K4me3.ucsc_final_hg19.bed,0.0
2388,hepatocyte_H3K27Ac_DMSO.bed,0.0
2389,hepatocyte_H3K4me1_DMSO.bed,0.0
2390,hepatocyte_p300_DMSO.bed,0.0
2391,hepatocyte_PXR_DMSO.bed,0.0
2392,hepatocyte_H3K27Ac_Rif.bed,0.0
2393,hepatocyte_H3K4me1_Rif.bed,0.0
2394,hepatocyte_p300_Rif.bed,0.0
2395,hepatocyte_PXR_Rif.bed,0.0
2396,FAT.ADIP.NUC.EnhA,0.0
2397,FAT.ADIP.NUC.EnhBiv,0.0
2398,FAT.ADIP.NUC.EnhG,0.0
2399,FAT.ADIP.NUC.EnhWk,0.0
2400,FAT.ADIP.NUC.Het,0.0
2401,FAT.ADIP.NUC.Quies,0.0
2402,FAT.ADIP.NUC.ReprPC,0.0
2403,FAT.ADIP.NUC.ReprPCWk,0.0
2404,FAT.ADIP.NUC.TssA,0.0
2405,FAT.ADIP.NUC.TssBiv,0.0
2406,FAT.ADIP.NUC.TssFlnk,0.0
2407,FAT.ADIP.NUC.TssFlnkD,0.0
